num,tier,zone,city,company,address,industry
154,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,LaSalle,Menzies Automotive Group,"825 Tecumseh Rd W, Windsor, ON N8X 1H4, Canada",automotive parts manufacturer
155,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,LaSalle,Pak-Rite Industries Inc,"4270 High St, Ecorse, MI 48229, USA",packaging manufacturer
156,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,LaSalle,Service Mold & Aerospace Inc.,"2711 St Etienne Blvd, Windsor, ON N8W 5B1, Canada",injection molding company
157,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,LaSalle,Valiant TMS (E.R. St. Denis Inc.),"6185 Morton Industrial Dr, Windsor, ON N9J 3W2, Canada",manufacturing company
158,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,LaSalle,Windsor Machine & Stamping (2009) Ltd.,"7072 Smith Industrial Dr, McGregor, ON N0R 1J0, Canada",automotive parts manufacturer
159,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,3D Plastic Prototype Parts Inc.,"4200 Delduca Dr, Oldcastle, ON N0R 1L0, Canada",automotive parts manufacturer
160,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Accu-Label Inc.,"439 Silver Creek Industrial Dr, Lakeshore, ON N8N 4W2, Canada",packaging manufacturer
161,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Autoliv Canada Inc,"Autoliv Dr, Tilbury, ON N0P 2L0, Canada",automotive parts manufacturer
162,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Bertec Precision Industries,"2650 County Rd 31, Ruscom Station, ON N0R 1R0, Canada",manufacturing company
163,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Cadence Foods Inc.,"11 Wiltshire Ave, Toronto, ON M6N 2V7, Canada",food manufacturer
164,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,"ElringKlinger Canada, Inc","1 Seneca Rd, Leamington, ON N8H 5P2, Canada",automotive parts manufacturer
165,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Future House Technologies,"1610 Essex County Rd 22, Belle River, ON N8L 0J9, Canada",manufacturer
166,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Global Pack Packaging Solutions,"32 Dimar Dr, Kingsville, ON N9Y 0G2, Canada",packaging manufacturer
167,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Krokus Distributor Ltd.,"2580 Jefferson Blvd #2, Windsor, ON N8T 2W6, Canada",packaging manufacturer
168,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,La Belle Fromage Inc.,"519 Notre Dame St unit #2, Belle River, ON N8L 1K8, Canada",food manufacturer
169,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Langeman Manufacturing Ltd.,"1975 Setterington Dr, Ruthven, ON N8H 4H6, Canada",manufacturing company
170,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Lasard Fixture & Gauge Ltd.,"528 Blanchard Park, Tecumseh, ON N8N 2L9, Canada",automotive parts manufacturer
171,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,"MAHLE Filter Systems Canada, ULC","16 Industrial Park Rd, Tilbury, ON N0P 2L0, Canada",automotive parts manufacturer
172,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,MC3 Manufacturing Inc.,"2025 Spinks Dr, Kingsville, ON N9Y 2E5, Canada",manufacturing company
173,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Omega Tool Corporation,"2045 Solar Crescent, Maidstone, ON N0R 1K0, Canada",injection molding company
174,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Southpoint Fabrication Inc.,"514 ON-77, Staples, ON N8H 3V8, Canada",metal fabrication
175,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Lakeshore,Vistaprint Canada Ltd,"447 Advance Blvd, Lakeshore, ON N8N 5G8, Canada",manufacturer
176,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,ABI SYSTEMS INC,"451 Talbot St W, Leamington, ON N8H 4H7, Canada",packaging manufacturer
177,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Custom steel design Ltd.,"702 Talbot Rd E, Wheatley, ON N0P 2P0, Canada",metal fabrication
178,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Elite Weld/Fab Inc.,"427 ON-77, Leamington, ON N8H 3V6, Canada",metal fabrication
179,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Erie Custom Fab Inc.,"6 Iroquois Rd, Leamington, ON N8H 3V7, Canada",manufacturing company
180,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Essex Weld Solutions Leamington,"50 Victoria Ave N, Leamington, ON N8H 2W1 Victoria, Avenue North, Leamington, ON N8H 2W1, Canada",manufacturer
181,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Fastenal Canada Fulfillment Center,"250 Talbot St W #2, Leamington, ON N8H 2B6, Canada",manufacturing company
182,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Idol Core Industries Inc,"24 Dimar Dr Unit 1, Kingsville, ON N9Y 0G2, Canada",manufacturing company
183,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Jasef Fabricating Inc.,"2 Iroquois Rd unit 5, Leamington, ON N8H 3V7, Canada",manufacturing company
184,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Koppert Canada Limited - Leamington,"34 Seneca Rd, Leamington, ON N8H 5H7, Canada",OEM manufacturer
185,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Langeman Manufacturing Ltd.,"56 Oak St E, Leamington, ON N8H 2C2, Canada",manufacturer
186,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Maryver Company Inc.,"128 Erie St S, Leamington, ON N8H 3B5, Canada",OEM manufacturer
187,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Meteor Systems Canada,"419 Seacliff Dr E, Leamington, ON N8H 3V7, Canada",manufacturer
188,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Sun Brite Foods Inc.,"1532 County Rd 34, Ruthven, ON N0P 2G0, Canada",food manufacturer
189,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,Tri-Plas Inc.,"25 Ivan St, Leamington, ON N8H 3X4, Canada",manufacturer
190,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Leamington,WFS Ltd.,"213 Talbot St W, Leamington, ON N8H 1N8, Canada",manufacturer
191,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,McGregor,Formedge Inc.,"2995 Deziel Dr, Windsor, ON N8W 5A5, Canada",manufacturer
192,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,McGregor,Inject dry waterproofing canada,"9 Chestnut St, McGregor, ON N0R 1J0, Canada",injection molding company
193,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,McGregor,MMP Majestic Plastic Products Inc.,"7036 Smith Industrial Dr, McGregor, ON N0R 1J0, Canada",plastics manufacturer
194,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,McGregor,MacGregors Industrial Group,"140 Coalburn Mclellans Brook Rd, McLellans Brook, NS B2H 5C7, Canada",manufacturer
195,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,McGregor,Tyger Mechanical Solutions,"8547 Concession Rd 8, McGregor, ON N0R 1J0, Canada",manufacturer
196,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Puce,Waveform Plastics Technologies Ltd,"15 Pickerel & Jack Lake Rd, Burk's Falls, ON P0A 1C0, Canada",plastics manufacturer
197,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Ruthven,AFJ Wire Solutions,"1614 Union Ave, Ruthven, ON N0P 2G0, Canada",manufacturer
198,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Ruthven,Excalibur Plastics Ltd. (Office),"1397 Road 3 E, Kingsville, ON N9Y 2E5, Canada",manufacturer
199,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Ruthven,Sollum Technologies (Leamington),"24 Dimar Dr Unit #3, Kingsville, ON N9Y 0G2, Canada",manufacturer
200,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Ruthven,Sollum Technologies (Leamington),"24 Dimar Dr Unit #3, Kingsville, ON N9Y 0G2, Canada",manufacturer
201,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,St. Joachim,Formet Industries,"1 Cosma Ct, St Thomas, ON N5P 4J5, Canada",automotive parts manufacturer
202,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Stoney Point,Boakes Performance Solutions,"5 Louise St, Tilbury, ON N0P 2L0, Canada",metal fabrication
203,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Stoney Point,Canada Mold Technology Inc.,"1075 Ridgeway Rd, Woodstock, ON N4V 1E3, Canada",injection molding company
204,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Stoney Point,Fleek Industries Inc.,"240 S Service Rd unit #2, Stoney Creek, ON L8E 2N9, Canada",injection molding company
205,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Stoney Point,Glider Systems Inc.,"4183 Richardson Side Rd, Tilbury, ON N0P 2L0, Canada",manufacturer
206,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Stoney Point,ILR industries Inc,"1 Head St unit 5E, Dundas, ON L9H 3H5, Canada",injection molding company
207,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Stoney Point,Janco Steel Ltd.,"925 Arvin Ave., Stoney Creek, ON L8E 5N9, Canada",manufacturing company
208,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Stoney Point,Jayne Industries,"512 Seaman St, Stoney Creek, ON L8E 3X7, Canada",manufacturer
209,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Stoney Point,Orlick Industries Ltd.,"411 Parkdale Ave N, Hamilton, ON L8H 5Y4, Canada",manufacturing company
210,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Stoney Point,Tiercon Corporation,"591 Arvin Ave., Stoney Creek, ON L8E 5N7, Canada",manufacturing company
211,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Stoney Point,Warren Industries Ltd,"401 Spinnaker Way, Concord, ON L4K 5T1, Canada",automotive parts manufacturer
212,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Tecumseh,CK Manufacturing / Industrial Concepts Inc.,"1735 Sylvestre Dr, Tecumseh, ON N9K 0B9, Canada",manufacturing company
213,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Tecumseh,Global Manufacturing Canada,"2070 Blackacre Dr, Tecumseh, ON N0R 1L0, Canada",manufacturing company
214,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Tecumseh,Grape Leaves Food Inc.,"5950 Rhodes Dr, Windsor, ON N8N 2M1, Canada",food manufacturer
215,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Tecumseh,International Nutrient Technologies,"Building - Front, 9475 Twin Oaks Dr, Windsor, ON N8N 5B8, Canada",food manufacturer
216,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Tecumseh,Kent Compressor Inc.,"12289 County Rd 42, Tecumseh, ON N8N 0H2, Canada",manufacturer
217,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Tecumseh,Peak Processing Solutions,"2065 Solar Crescent, Oldcastle, ON N0R 1L0, Canada",food manufacturer
218,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Tecumseh,Technical Molding Management Systems Inc,"5380 Brendan Ln, Oldcastle, ON N0R 1L0, Canada",injection molding company
219,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Tecumseh,"Tecumseh Packaging Solutions, Inc.","707 S Evans St, Tecumseh, MI 49286, USA",packaging manufacturer
220,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Wheatley,Carquest Auto Parts - Ray-Mac Distributors Ltd.,"378 Richmond St, Chatham, ON N7M 5R9, Canada",automotive parts manufacturer
221,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,ATMIS Purchases - Harbour Technologies Windsor,"2545 Doty Pl, Windsor, ON N8X 2W5, Canada",manufacturer
222,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Astrex Inc.,"383 Patillo Rd, Windsor, ON N8N 2L9, Canada",OEM manufacturer
223,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Canadian Material Repack Inc.,"1-4355 County Rd 42 Airport Business Park, Windsor, ON N8V 0A5, Canada",packaging manufacturer
224,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Cannon Automotive Solutions,"600 Sprucewood Ave, Windsor, ON N9C 0B2, Canada",manufacturer
225,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Cunningham Sheet Metal (Windsor) Ltd.,"2060 Blackacre Dr, Tecumseh, ON N0R 1L0, Canada",metal fabrication
226,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Dimachem Inc.,"3258 Marentette Ave, Windsor, ON N8X 4G4, Canada",manufacturing company
227,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Gates Canada Windsor Operations,"3303 St Etienne Blvd, Windsor, ON N8W 5B1, Canada",automotive parts manufacturer
228,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Gheller Metalworks Ltd.,"Windsor, ON N9A 3G6, Canada",metal fabrication
229,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Green Processing Company Inc.,"2249 S Cameron Blvd, Windsor, ON N9B 3P6, Canada",packaging manufacturer
230,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Green Processing Company Inc.,"4005 Peter St, Windsor, ON N9C 1K3, Canada",packaging manufacturer
231,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Injection Technologies Inc,"4350 Industrial Dr, Windsor, ON N9C 3R8, Canada",plastics manufacturer
232,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Integrity Tool and Mold Inc.,"5015 O'Neil, Oldcastle, ON N0R 1L0, Canada",injection molding company
233,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,JNM Manufacturing Inc.,"3900 Delduca Dr, Tecumseh, ON N0R 1L0, Canada",manufacturer
234,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Kautex Corporation,"Canada, 2701 Kautex Dr, Windsor, ON N8W 5B1, Canada",manufacturing company
235,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Morton Food Service (a Division of Morton Wholesale Ltd.),"1925 Halford Dr, Windsor, ON N9G 3E2, Canada",food manufacturer
236,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Neimar Plastic Products Inc.,"4790 North Service Rd E Unit B, Windsor, ON N8W 5R7, Canada",plastics manufacturer
237,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,NextGen Mold Technologies Inc,"3293 St Etienne Blvd, Windsor, ON N8W 5B1, Canada",injection molding company
238,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Paul's Paper Inc.,"6680 Hawthorne Dr, Windsor, ON N8T 1J9, Canada",packaging manufacturer
239,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,"Propower Manufacturing, Inc.","5000 Howard Business Pkwy, LaSalle, ON N9H 0L9, Canada",metal fabrication
240,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Proto Plastics Canada Ltd,"1880 Blackacre Dr, Tecumseh, ON N0R 1L0, Canada",plastics manufacturer
241,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Reactive Manufacturing Inc.,"4155 Walker Rd, Windsor, ON N8W 3T6, Canada",manufacturer
242,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Sequel Tool and Mold Inc.,"2085 Blackacre Dr, Oldcastle, ON N0R 1L0, Canada",injection molding company
243,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Southwestern Manufacturing Inc.,"3710 Peter St, Windsor, ON N9C 1J9, Canada",manufacturer
244,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Spark Manufacturing Ltd.,"5180 Dumouchelle St, Windsor, ON N9G 0C7, Canada",OEM manufacturer
245,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,Stratus Plastics International Inc,"2862 Kew Dr, Windsor, ON N8T 3C6, Canada",plastics manufacturer
246,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,TRW ZF Automotive Canada Limited,"6365 Hawthorne Dr, Windsor, ON N8T 1J9, Canada",OEM manufacturer
247,Tier 1B — Mid-Large Industrial,Zone 1 — Windsor / Essex County,Windsor,The Electromac Group,"1965 Ambassador Dr, Windsor, ON N9C 3R5, Canada",OEM manufacturer
