num,tier,zone,city,company,address,industry
564,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,St. Thomas,PowerCo Canada Corporate Office,"800 Talbot St #1, St Thomas, ON N5P 1E2, Canada",OEM manufacturer
565,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,St. Thomas,PowerCo Canada Inc,"100 PowerCo Parkway, Central Elgin, ON N5P 3T3, Canada",OEM manufacturer
566,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,St. Thomas,Presstran Industries,"170 Edward St, St Thomas, ON N5P 4B4, Canada",manufacturer
567,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,St. Thomas,Sle-Co Plastics Inc.,"400 S Edgeware Rd, St Thomas, ON N5P 3Z5, Canada",plastics manufacturer
568,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Brander Steel Industries Ltd,"42 Zimmerman Ave, Strathroy, ON N7G 2G7, Canada",manufacturer
569,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Catalent Pharma Solutions,"720 Wright St, Strathroy, ON N7G 3H8, Canada",manufacturer
570,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Commander Industries,"16 Second St, Strathroy, ON N7G 3H8, Canada",automotive parts manufacturer
571,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Crystal Clear Bags Canada Inc.,"155 Victoria St, Strathroy, ON N7G 3B3, Canada",plastics manufacturer
572,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Cynergy Composites Inc.,"1009 Wright St, Strathroy, ON N7G 4H7, Canada",manufacturer
573,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Meridian Lightweight Technologies,"155 High St E, Strathroy, ON N7G 1H4, Canada",manufacturer
574,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Meridian Lightweight Technologies,"800 Wright St, Strathroy, ON N7G 3H8, Canada",manufacturer
575,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Meridian Lightweight Technologies Inc.,"25 MacNAB Ave, Strathroy, ON N7G 4H6, Canada",manufacturer
576,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Robar Industries,"1 Firestone Rd, Strathroy, ON N7G 4H9, Canada",manufacturer
577,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Sansin Corporation,"111 MacNAB Ave, Strathroy, ON N7G 4J6, Canada",manufacturing company
578,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Strathroy,Vari-Form Manufacturing Inc.,"233 Lothian Ave, Strathroy, ON N7G 4J1, Canada",manufacturer
579,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Talbotville,3M Canada Tape 501,"60 California Ave, Brockville, ON K6V 7N5, Canada",manufacturing company
580,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Talbotville,Ketchum Manufacturing Inc.,"1245 California Ave, Brockville, ON K6V 5V6, Canada",manufacturing company
581,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,Arvin Sango Canada,"2330 Discovery Drive, London, ON N6M 0C6, Canada",automotive parts manufacturer
582,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,Boman-Kemp Canada,"257 Hamilton Crescent, Dorchester, ON N0L 1G4, Canada",manufacturer
583,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,Chandco Manufacturing Inc.,"554 Admiral Dr, London, ON N5V 4L5, Canada",manufacturing company
584,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,Coppa Inc.,"34 Swiftsure Ct, London, ON N5V 4L1, Canada",food manufacturer
585,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,GO Engineering Inc.,"3721 Catherine St, Dorchester, ON N0L 1G1, Canada",manufacturer
586,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,Ingersoll Products Inc.,"267 Ingersoll St S, Ingersoll, ON N5C 3J7, Canada",plastics manufacturer
587,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,JDD PACKAGING LTD.,"324 Neptune Crescent, London, ON N6M 1A1, Canada",packaging manufacturer
588,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,McCormick Canada,"15600 Robins Hill Rd, London, ON N5V 0A4, Canada",food manufacturer
589,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,Peridot Supply Inc.,"500 Hudson Dr, Dorchester, ON N0L 1G5, Canada",manufacturer
590,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,Qualtech Seating Systems,"3915 Commerce Rd, London, ON N6N 1P4, Canada",automotive parts manufacturer
591,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,"Steel & Metal Roofing Panels - Ontario, Canada | Steel Roofers.","531 Shaw Rd, Dorchester, ON N0L 1G4, Canada",OEM manufacturer
592,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,Thames Centre Leasing Inc.,"104 Harrison St, Thorndale, ON N0M 2P0, Canada",manufacturer
593,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thames Centre,Thames Centre Services Inc.,"109 Harrison St, Thorndale, ON N0M 2P0, Canada",manufacturer
594,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Thamesford,Daspen Inc.,"190 Delatre St W, Thamesford, ON N0M 2M0, Canada",manufacturer
595,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Vienna,VP Metal Fabrication Inc.-Tube laser cutting/Sheet metal laser cutting,"45 Selby Rd, Brampton, ON L6W 1K5, Canada",metal fabrication
596,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Vienna,Willis Manufacturing Inc.,"11 Centre St, Odessa, ON K0H 2H0, Canada",metal fabrication
597,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Wardsville,ARTISTIC PLASTICS INC.,"1645 Finfar Ct, Mississauga, ON L5J 4K1, Canada",plastics manufacturer
598,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Wardsville,Porter’s Custom Fabrication Inc.,"19 Pacific St, Pontypool, ON L0A 1K0, Canada",metal fabrication
599,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,Wardsville,Quest-Tech Inc.,"193 Jamieson Bone Rd, Belleville, ON K8N 5T4, Canada",metal fabrication
600,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,West Lorne,Metler Metal Solutions,"675 Metler Rd, Fenwick, ON L0S 1C0, Canada",metal fabrication
601,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,West Lorne,O'Brien Fabrications Ltd.,"45 Dawson Rd Unit 1, Guelph, ON N1H 1B1, Canada",metal fabrication
602,Tier 1B — Mid-Large Industrial,Zone 4 — London / Middlesex,West Lorne,Riverview Industries (Kenora) Inc,"2030 Trans-Canada Hwy, Kenora, ON P0V 3G0, Canada",metal fabrication
603,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Beachville,Works of Iron Inc.,"4020 County Rd 29, Brockville, ON K6T 5T4, Canada",metal fabrication
604,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Burgessville,Bi-Ax International Inc,"596 Cedar St, Wingham, ON N0G 2W0, Canada",manufacturer
605,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Burgessville,Brockworth Industries Limited,"44 Forest Plain Rd, Orillia, ON L3V 1L4, Canada",manufacturer
606,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Burgessville,Channel Industrial Group Inc.,"60 Reagens Industrial Pkwy, Bradford, ON L3Z 0Z8, Canada",manufacturing company
607,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Burgessville,Interlock Technical Development & Consulting Corporation,"631 Main St N, Burgessville, ON N0J 1C0, Canada",manufacturer
608,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Delhi,Hafila Auto Parts Pvt. Ltd.,"RZF-24, Old No, RZF-83, DDA Park Nihal Vihar, Nangloi, New Delhi, Delhi, 110041, India",automotive parts manufacturer
609,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Delhi,S.S Automotive Industries Pvt Ltd,"C-137, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi, 110064, India",automotive parts manufacturer
610,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Delhi,Scotts Canada Ltd,"1 Arnold Sayeau Dr, Delhi, ON N4B 2A4, Canada",manufacturer
611,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Drumbo,Bass Paper & Packaging Ltd.,"4380 Harvester Rd #4, Burlington, ON L7L 4X2, Canada",packaging manufacturer
612,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Drumbo,Grace Foods Canada Inc.,"70 West Wilmot St, Richmond Hill, ON L4B 1H8, Canada",food manufacturer
613,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,East Zorra-Tavistock,Fuze Fabrication & Welding Inc.,"3877 Rd. 111, Stratford, ON N5A 6S5, Canada",metal fabrication
614,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,East Zorra-Tavistock,Iron Bridge Fabrication Inc.,"89 Hamilton Rd, New Hamburg, ON N3A 2H1, Canada",metal fabrication
615,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,East Zorra-Tavistock,MJA Construction Ltd.,"116 Fred Krug Ave, East Zorra-Tavistock, ON N0B 2R0, Canada",manufacturer
616,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Embro,Amra Plastic Moulders Inc.,"200 Station St, Ajax, ON L1S 2G3, Canada",plastics manufacturer
617,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Embro,Core Fuels Ltd.,"116 Elgin St, Embro, ON N0J 1J0, Canada",manufacturer
618,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Embro,EMB. MFG. Inc.,"4144 Boomer Line, St. Clements, ON N0B 2M0, Canada",manufacturer
619,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Hickson,Harkness Equipment Ltd.,"596210 highway 59 oxford, Hickson, ON N0J 1L0, Canada",manufacturer
620,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Innerkip,Jetfloat Dock Systems Inc.,"805930 Oxford Road 29, Innerkip, ON N0J 1M0, Canada",plastics manufacturer
621,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Kintore,Corptec Industries Limited,"1111 Gorham St Unit # 2, Newmarket, ON L3Y 8X8, Canada",metal fabrication
622,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Kintore,Nylene Canada ULC,"200 McNab St, Arnprior, ON K7S 2C7, Canada",manufacturer
623,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Kintore,Right Angle Metal Fabricators Inc.,"210 Milner Ave, Scarborough, ON M1S 4M7, Canada",metal fabrication
624,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Kintore,Silclear Canada,"195965 19th Line, Thamesford, ON N0M 2C0, Canada",manufacturer
625,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Kintore,SteelCore Precision Metals Inc. (Formerly Imperial Cut Alloy),"19420 Bathurst St, Newmarket, ON L3Y 4V9, Canada",metal fabrication
626,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Norwich,Angermann's Manufacturing Inc.,"852 Charlotteville Rd 11, Simcoe, ON N3Y 4J9, Canada",manufacturing company
627,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Norwich,KTD Diesel Motorsports Inc.,"285825 Airport Rd, Norwich, ON N0J 1P0, Canada",manufacturer
628,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Norwich,Langtry Blast Technologies Inc.,"285795 Airport Rd Unit 5, Norwich, ON N0J 1P0, Canada",manufacturing company
629,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Norwich,Modern Trends Inc.,"69 Stover St S, Norwich, ON N0J 1P0, Canada",automotive parts manufacturer
630,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Norwich,Robust Shield Inc.,"324943 Norwich Rd, Norwich, ON N0J 1P0, Canada",manufacturer
631,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Otterville,Fleetwood Metal Industries,"71 Dover St, Otterville, ON N0J 1R0, Canada",manufacturer
632,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Otterville,I/C Construction Inc.,"230 Main St W, Otterville, ON N0J 1R0, Canada",manufacturer
633,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Otterville,Son in Law Produce Ltd.,"225754 Otterville Rd, Otterville, ON N0J 1R0, Canada",manufacturer
634,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Plattsville,Atlantic Packaging Products Ltd.,"863 Nebo Rd, Hamilton, ON L0R 1P0, Canada",packaging manufacturer
635,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Plattsville,Burloak Technologies,"3280 S Service Rd W, Oakville, ON L6L 0B1, Canada",manufacturer
636,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Plattsville,KUMI Canada Corporation,"55 Reagens Industrial Pkwy, Bradford, ON L3Z 0Z9, Canada",automotive parts manufacturer
637,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Plattsville,Laminacorr Industries Inc.,"2950 Marleau Ave, Cornwall, ON K6H 6B5, Canada",packaging manufacturer
638,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Princeton,Best Packaging Systems Inc,"8699 Escarpment Way, Milton, ON L9T 0J5, Canada",packaging manufacturer
639,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Tavistock,BSCL - BAG Supplies Canada,"65 Heritage Dr, New Hamburg, ON N3A 2J3, Canada",packaging manufacturer
640,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Tavistock,Bright Auto Parts Ltd.,"12 Baird St N Unit c, Bright, ON N0J 1B0, Canada",automotive parts manufacturer
641,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Tavistock,Brodie Ag and Industrial Inc.,"985285 Perth-Oxford Rd, Tavistock, ON N0B 2R0, Canada",manufacturer
642,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Tavistock,Cooper Standard Automotive Canada,"703 Douro St, Stratford, ON N5A 3S9, Canada",automotive parts manufacturer
643,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Tavistock,Engineered Packaging Solutions,"617 Douro St #206, Stratford, ON N5A 0B5, Canada",plastics manufacturer
644,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Tavistock,Sekema Inc.,"6 Alma St, Innerkip, ON N0J 1M0, Canada",packaging manufacturer
645,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Tavistock,Trouw Nutrition Canada - Tavistock,"65 Woodstock St N, Tavistock, ON N0B 2R0, Canada",food manufacturer
646,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Tavistock,Veugen Integrated Technologies Ltd,"40 Woodstock St N, Tavistock, ON N0B 2R0, Canada",manufacturer
647,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Tillsonburg,Electrical Components Canada Inc,"1444 Bell Mill Side Rd, Tillsonburg, ON N4G 5W8, Canada",OEM manufacturer
648,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Tillsonburg,Systemair Commercial AHU Ltd.,"8 Rouse St, Tillsonburg, ON N4G 5W8, Canada",manufacturer
649,Tier 1B — Mid-Large Industrial,Zone 5 — Woodstock / Oxford County,Woodstock,Capsule Factory Nutraceuticals Ltd.,"969 Juliana Dr, Woodstock, ON N4V 1C1, Canada",manufacturer
