num,tier,zone,city,company,address,industry
1408,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Merlin,Merlin Plastics Supply Inc,"917 Cliveden Ave, Delta, BC V3M 5R6, Canada",plastics manufacturer
1409,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Merlin,Scott Douglas Plastics Ltd,"50 Janes Rd, Ingersoll, ON N5C 0A9, Canada",plastics manufacturer
1410,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,B & M Manufacturing Inc,"165 Huron Rd, Mitchell, ON N0K 1N0, Canada",manufacturer
1411,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,Blue Collar Fab Shop,"7482 Bay Line, Dover Centre, ON N0P 1L0, Canada",manufacturer
1412,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,Carquest Auto Parts - Radar Auto Parts - Mitchell,"3878 Wellington St, Mitchell, ON N0K 1N0, Canada",automotive parts manufacturer
1413,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,MPC | Molded Precision Components,"165 Line 4 S, Oro-Medonte, ON L0L 2L0, Canada",injection molding company
1414,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,Mitchell Manufacturing,"3150 W Havens Ave, Mitchell, SD 57301, USA",manufacturer
1415,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,Mitchell Plastics,"100 Washburn Dr, Kitchener, ON N2R 1S2, Canada",manufacturer
1416,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,Mitchell Plastics,"39111 Mitchell Dr, Sterling Heights, MI 48313, USA",manufacturer
1417,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,Mitchell Plastics Technical Center,"60 Washburn Dr, Kitchener, ON N2R 1S2, Canada",manufacturer
1418,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,RBL Machinery,"139 Herbert St Unit #4, Mitchell, ON N0K 1N0, Canada",manufacturer
1419,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,Surecraft Plastics Ltd,"1914 Side Rd 22, Thunder Bay District, ON P7K 1G7, Canada",plastics manufacturer
1420,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Mitchell's Bay,Ultra Manufacturing,"640 Conrad Pl, Waterloo, ON N2V 1C4, Canada",manufacturer
1421,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Morpeth,Protoplast Inc,"210 Willmott St, Cobourg, ON K9A 4J8, Canada",injection molding company
1422,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Muirkirk,Dundalk Plastics Inc,"199190 2nd N. E, Melancthon, ON L9V 2H8, Canada",plastics manufacturer
1423,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Muirkirk,Dynaplas Ltd,"380 Passmore Ave, Scarborough, ON M1V 4B4, Canada",injection molding company
1424,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Muirkirk,Halton Automotive Industrial Supply Ltd,"360 Steeles Ave E, Milton, ON L9T 1Y4, Canada",automotive parts manufacturer
1425,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Muirkirk,Olympic Plastic,"35 Mid Dominion Acres, Scarborough, ON M1S 5K5, Canada",plastics manufacturer
1426,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Muirkirk,Ontario Plastic,"300 Midwest Rd, Scarborough, ON M1P 3A9, Canada",plastics manufacturer
1427,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Muirkirk,The Muirkirk Edge,"14744 Cochrane Line, Muirkirk, ON N0L 1X0, Canada",manufacturer
1428,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Muirkirk,Woodbeck Auto Parts,"87 Woodbeck Rd, Stirling, ON K0K 3E0, Canada",automotive parts manufacturer
1429,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Muirkirk,minakers auto parts,"3073 County Rd 10, Milford, ON K0K 2P0, Canada",automotive parts manufacturer
1430,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Pain Court,Nature's Finest Produce,"6874 Pain Court Line, Pain Court, ON N0P 1Z0, Canada",manufacturing company
1431,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Pain Court,Pain Court Market,"24129 Winter Line Rd, Pain Court, ON N0P 1Z0, Canada",manufacturer
1432,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Ridgetown,Cedar Creek Structures of Ridgetown,"100 Mitton Industrial Park Rd, Ridgetown, ON N0P 2C0, Canada",manufacturer
1433,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Ridgetown,Challenger Pallet & Crate (Custom Pallets & Crate Service for Ontario & USA),"69 Marsh St, Ridgetown, ON N0P 2C0, Canada",manufacturer
1434,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Ridgetown,Ridgetown Precision Machine,"37 Morgan St, Ridgetown, ON N0P 2C0, Canada",manufacturer
1435,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Ridgetown,South West Ag Partners Inc,"12735 Mitton Line, Ridgetown, ON N0P 2C0, Canada",manufacturer
1436,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Ridgetown,Spotaloy Products Ltd,"25 West St, Ridgetown, ON N0P 2C0, Canada",manufacturer
1437,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Ridgetown,Ventra Ridgetown,"74 Marsh St, Ridgetown, ON N0P 2C0, Canada",manufacturer
1438,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Shrewsbury,KinsBrae Packaging,"20 Heroux Devtek Dr, Cambridge, ON N3E 0A8, Canada",packaging manufacturer
1439,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Shrewsbury,Redline Packaging Ltd,"11 Commerce Ct, Stoney Creek, ON L8E 4G3, Canada",packaging manufacturer
1440,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Shrewsbury,Ritz Plastics Inc,"435 Pido Rd, Peterborough, ON K9J 6X7, Canada",plastics manufacturer
1441,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Thamesville,Bent Tin Baked Goods,"87 London Rd, Thamesville, ON N0P 2K0, Canada",food manufacturer
1442,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Thamesville,Esso,"25 Victoria St, Thamesville, ON N0P 2K0, Canada",food manufacturer
1443,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Thamesville,Goodhand Automotive Limited,"63 London Rd, Thamesville, ON N0P 2K0, Canada",automotive parts manufacturer
1444,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Thamesville,Southwest Meat Packers,"13256 Evergreen Line, Thamesville, ON N0P 2K0, Canada",food manufacturer
1445,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Thamesville,Thamesville Metal Products,"2 London Rd, Thamesville, ON N0P 2K0, Canada",manufacturer
1446,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Thamesville,WeCover Structures,"22694 Victoria Rd, Thamesville, ON N0P 2K0, Canada",manufacturer
1447,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,CSN Collision Tilbury,"151 Queen St S, Tilbury, ON N0P 2L0, Canada",automotive parts manufacturer
1448,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,Cannon Hydrovac Inc,"37 Mill St W, Tilbury, ON N0P 2L0, Canada",OEM manufacturer
1449,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,Charcuterie Thyme Catering,"18 Park Ln, Tilbury, ON N0P 2L0, Canada",food manufacturer
1450,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,Cook Shack,"132 Queen St S RR 3, Tilbury, ON N0P 2L0, Canada",food manufacturer
1451,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,Goodreau Boats LTD Steel & Aluminum,"116 Canal St E, Tilbury, ON N0P 2L0, Canada",manufacturer
1452,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,Lakeshore All Makes and Models,"26 Mill St W, Tilbury, ON N0P 2L0, Canada",automotive parts manufacturer
1453,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,Laliberte Collision Inc,"47 Mill St W, Tilbury, ON N0P 2L0, Canada",automotive parts manufacturer
1454,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,Mr Video & Convenience,"37 Queen St S, Tilbury, ON N0P 2L0, Canada",food manufacturer
1455,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,ONroute Tilbury North,"58 ON-401 Westbound, Tilbury, ON N0P 2L0, Canada",food manufacturer
1456,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,ONroute Tilbury South,"62 Highway 401 Eastbound, Chatham-Kent, ON N0P 2L0, Canada",food manufacturer
1457,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,Real Food Kitchen & Bake Shop,"58 Queen St N, Tilbury, ON N0P 2L0, Canada",food manufacturer
1458,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,The SCOT - (Knights of Columbus Hall),"20 Dupuis Ave, Tilbury, ON N7M 5K8, Canada",food manufacturer
1459,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Tilbury,Til-Mech Enterprises Inc,"60 Prospect St, Tilbury, ON N0P 2L0, Canada",OEM manufacturer
1460,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Accurcast Inc,"333 Arnold St, Wallaceburg, ON N8A 3P3, Canada",manufacturer
1461,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,CSN Holmes,"720 Gillard St, Wallaceburg, ON N8A 4Z5, Canada",automotive parts manufacturer
1462,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Glasses & Grapes Craft Winemaking,"169 Nelson St, Wallaceburg, ON N8A 4G2, Canada",food manufacturer
1463,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Hallmark Hose Headquarters,"348 Arnold St, Wallaceburg, ON N8A 3P5, Canada",manufacturer
1464,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Ideal Supply-Wallaceburg,"330 Selkirk St, Wallaceburg, ON N8A 3X7, Canada",automotive parts manufacturer
1465,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Jimmy G's Variety,"445 Murray St, Wallaceburg, ON N8A 1V7, Canada",food manufacturer
1466,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Joey's Fish Shack - Wallaceburg,"1644 Dufferin Ave, Wallaceburg, ON N8A 2X2, Canada",food manufacturer
1467,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Levante Wallaceburg Retirement Residence,"70 Duke St, Wallaceburg, ON N8A 1E3, Canada",food manufacturer
1468,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Primal Machining Ltd,"125 Mason St, Wallaceburg, ON N8A 4L7, Canada",metal fabrication
1469,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Select Finishing,"6950 Base Line E, Wallaceburg, ON N8A 1A1, Canada",manufacturer
1470,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,The Black Goose Grill,"525 James St, Wallaceburg, ON N8A 2P1, Canada",food manufacturer
1471,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,The Stubby Goat,"153 Nelson St, Wallaceburg, ON N8A 4G2, Canada",food manufacturer
1472,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,The Watered Edge,"590 Lowe Ave, Wallaceburg, ON N8A 4Z9, Canada",manufacturer
1473,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Three-O Manufacturing,"170 Beattie St, Wallaceburg, ON N8A 4L3, Canada",manufacturer
1474,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,ThruFlow Inc,"700 Gillard St, Wallaceburg, ON N8A 3S7, Canada",manufacturer
1475,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,WATERHUT,"1044 Dufferin Ave, Wallaceburg, ON N8A 2V8, Canada",food manufacturer
1476,Tier 2 — Regional Manufacturer,Zone 2 — Chatham-Kent,Wallaceburg,Wallaceburg Jersey Dairy Ltd,"700 Lowe Ave, Wallaceburg, ON N8A 4Z9, Canada",food manufacturer
1477,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Alvinston,Armor's Ale House,"3225 River St, Alvinston, ON N0N 1A0, Canada",manufacturer
1478,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Alvinston,Clover Mart,"3233 River St, Alvinston, ON N0N 1A0, Canada",food manufacturer
1479,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Alvinston,Jayden's Mechanical,"3277 Nauvoo Rd, Alvinston, ON N0N 1A0, Canada",automotive parts manufacturer
1480,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Alvinston,Lambton Meat Products,"3099 Broadway St, Alvinston, ON N0N 1A0, Canada",manufacturer
1481,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Alvinston,Okes Auto,"3237 Nauvoo Rd, Alvinston, ON N0N 1A0, Canada",OEM manufacturer
1482,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,APMA,"10 Four Seasons Pl Suite 801, Etobicoke, ON M9B 6H7, Canada",automotive parts manufacturer
1483,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Allsteel Fabrication Inc,"90 Balzer Rd, Kitchener, ON N2C 1X6, Canada",metal fabrication
1484,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Arkona Appliances,"7333 Arkona Rd, Arkona, ON N0M 1B0, Canada",manufacturer
1485,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Arkona Automotive,"7145 Arkona Rd, Arkona, ON N0M 1B0, Canada",manufacturer
1486,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Arkona Orchards,"7405 Arkona Rd, Arkona, ON N0M 1B0, Canada",manufacturer
1487,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Color Craft Auto Glass,"8488 County Rd 12, Arkona, ON N0M 1B0, Canada",manufacturer
1488,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,E. Hofmann Plastics,"51 Centennial Rd, Orangeville, ON L9W 1R1, Canada",plastics manufacturer
1489,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,GoCo,"7326 Arkona Rd, Arkona, ON N0M 1B0, Canada",manufacturer
1490,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Khanadian Custom Metal Fabricators Inc,"90 Milburn Rd Unit 4, Hamilton, ON L8E 3L9, Canada",metal fabrication
1491,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Marcon Custom Metals Inc,"698 Wilson Ave, Kitchener, ON N2C 1H9, Canada",metal fabrication
1492,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Mid-Lam Heating And Cooling,"8482 Townsend Line, Arkona, ON N0M 1B0, Canada",manufacturer
1493,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Parts Go - Online Auto Parts,"18 King St E Suite #1400, Toronto, ON M5C 1C4, Canada",automotive parts manufacturer
1494,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Plas-Tech Inc,"350 Vaughan Valley Blvd, Woodbridge, ON L4H 3C3, Canada",plastics manufacturer
1495,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Rees Metal Design and Fabrication,"36 Fraserwood Ct, Cambridge, ON N1S 0B3, Canada",metal fabrication
1496,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Rock Glen Falls,"Lambton Shores, ON N0M 2N0, Canada",manufacturer
1497,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Rock Glen Family Resort,"8685 Rock Glen Rd, Arkona, ON N0M 1B0, Canada",manufacturer
1498,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Arkona,Sisler Electric Inc,"7518 Arkona Rd, Arkona, ON N0M 1B0, Canada",manufacturer
1499,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Brigden,Behrns Metal Fabricating,"6650 Perth County Line 88, Gowanstown, ON N0G 1Y0, Canada",metal fabrication
1500,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Brigden,Bloxsidge & Barnes Manufacturing Ltd,"433749 Zenda Line, Burgessville, ON N0J 1C0, Canada",manufacturing company
1501,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Brigden,Bluewater Cement & Home Svc,"Brigden, ON N0N 1B0, Canada",manufacturer
1502,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Brigden,Brigden,"Brigden, ON N0N 1B0, Canada",manufacturer
1503,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Brigden,Brigden Feed Mill,"2392 Jane St, Brigden, ON N0N 1B0, Canada",manufacturer
1504,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Brigden,Brighton Automotive and Industrial Supply,"140 Prince Edward St, Brighton, ON K0K 1H0, Canada",automotive parts manufacturer
1505,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Brigden,Bruce Baker Automotive,"2612 Waubuno Rd Rr 1, Brigden, ON N0N 1B0, Canada",manufacturer
1506,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Brigden,C-P Flexible Packaging Autora,"285 Industrial Pkwy S, Aurora, ON L4G 3V1, Canada",packaging manufacturer
1507,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Brigden,Esso,"2403 Courtright Line, Brigden, ON N0N 1B0, Canada",manufacturer
1508,Tier 2 — Regional Manufacturer,Zone 3 — Sarnia / Lambton County,Brigden,Iron Bridge Fabrication Inc,"5960 Perth County Rd 119, Brunner, ON N0K 1C0, Canada",metal fabrication
