place_id,company_name,formatted_address,city_searched,zone,keyword_searched,raw_query
ChIJYe8CSmG-K4gRasyjZEYy9og,111 Gregson Ct,"111 Gregson Ct, Fergus, ON N1M 0E1, Canada",Fergus,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"111 Gregson Ct , Fergus, ON N1M 0E1, Canada"
EjQxMTEgTWlsbHdpY2sgRHIgNyAxMSwgTm9ydGggWW9yaywgT04gTTlMIDFZNCwgQ2FuYWRhIiAaHgoWChQKEgk9iQ0OpjoriBFL2NQatYmoGxIENyAxMQ,111 Millwick Dr 7 11,"111 Millwick Dr 7 11, North York, ON M9L 1Y4, Canada",St. Marys,Zone 4 — London / Middlesex,hub_address_search,"111 Millwick Dr 7-11, North York, ON M9L 1Y4, Canada"
ChIJnR0jrfF3LIgRS4lA4bAgheU,111 Savage Dr,"111 Savage Dr, Cambridge, ON N1T 1S5, Canada",Wardsville,Zone 4 — London / Middlesex,hub_address_search,"111 Savage Dr , Cambridge, ON N1T 1S5, Canada"
ChIJRfckvkCIK4gRSGcUUM2Ac1A,1111 Franklin Blvd,"1111 Franklin Blvd, Cambridge, ON N1T 1J3, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"1111 Franklin Blvd, Cambridge, ON N1T 1J3, Canada"
ChIJ5WyrB3_SKogRWZ19RjhCUds,1111 Gorham St,"1111 Gorham St, Newmarket, ON L3Y 8X8, Canada",Kintore,Zone 5 — Woodstock / Oxford County,hub_address_search,"1111 Gorham St , Newmarket, ON L3Y 8X8, Canada"
ChIJbyXYvgRkLIgRvQ_cXIswGqs,1125 Colborne St E,"1125 Colborne St E, Brantford, ON N3S 0H4, Canada",Colchester,Zone 1 — Windsor / Essex County,hub_address_search,"1125 Colborne St E , Brantford, ON N3S 0H4, Canada"
ChIJZxpKpVPXOogRjxB5W20OBJg,114 Talbot St N,"114 Talbot St N, Essex, ON N8M 2C4, Canada",Essex,Zone 1 — Windsor / Essex County,hub_address_search,"114 Talbot St N , Essex, ON N8M 2C4, Canada"
ChIJY0yKcsiJK4gRUmV2JXScC5U,1144 Industrial Rd,"1144 Industrial Rd, Cambridge, ON N3H 4W4, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"1144 Industrial Rd , Cambridge, ON N3H 4W4, Canada"
ChIJndTfmzIfLIgRueRGL8WIwN0,1147 Dundas St,"1147 Dundas St, Woodstock, ON N4S 8W3, Canada",Woodstock,Zone 5 — Woodstock / Oxford County,hub_address_search,"1147 Dundas St , Woodstock, ON N4S 8W3, Canada"
ChIJ65zygrkMLIgR9T8-jzLrqvY,1148 Northumberland St,"1148 Northumberland St, Ayr, ON N0B 1E0, Canada",Ayr,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"1148 Northumberland St , Ayr, ON N0B 1E0, Canada"
