place_id,company_name,formatted_address,city_searched,zone,keyword_searched,raw_query
ChIJM8_XDbqJK4gRJEXQ0s4ja8M,MALLECK PRECISION MACHINING,"1297 Industrial Rd Unit 1, Cambridge, ON N3H 4W3, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,machine shop,"machine shop in Cambridge, Ontario, Canada"
ChIJ4c4SysuNK4gRPoE2N-HAkak,Noble Custom Machining Inc,"27 Jarvis St, Cambridge, ON N1R 1G7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,machine shop,"machine shop in Cambridge, Ontario, Canada"
ChIJAQAsvycHLIgRO6geuxBQ0OU,Big Rock Machine & Tool,"175 Turnbull Ct, Cambridge, ON N1T 1C6, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,machine shop,"machine shop in Cambridge, Ontario, Canada"
ChIJBUgfe0KIK4gRjmlaIOQAkUc,Tesla Machining & Gundrilling,"115 Werlich Dr #3, Cambridge, ON N1T 1N7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,machine shop,"machine shop in Cambridge, Ontario, Canada"
ChIJrU0MObWJK4gRFjDKGtMzGAw,Engine Technology,"520 Collier MacMillan Dr, Cambridge, ON N1R 6R6, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,machine shop,"machine shop in Cambridge, Ontario, Canada"
ChIJW0TYJruJK4gRaraS87IcrBQ,Schaller Tool & Machine Inc,"330 Industrial Rd, Cambridge, ON N1R 8N7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,machine shop,"machine shop in Cambridge, Ontario, Canada"
ChIJe7bxgTqKK4gRVKgveyEacMY,D L J Machines & Gear Inc,"25 Saltsman Dr, Cambridge, ON N3H 4R7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,machine shop,"machine shop in Cambridge, Ontario, Canada"
ChIJ7QTJS86JK4gRY9hVV3mQx50,Cambridge Custom Metal Fabricating,"1600 Industrial Rd #4-C, Cambridge, ON N3H 4W5, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJganXwwV3LIgRiKsKq1tgvtU,Galt Metal Fabrication LTD,"111 Savage Dr UNIT 3, Cambridge, ON N1T 1S5, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJD44hgR93LIgR5d2v4QGrMNw,Rees Metal Design and Fabrication,"36 Fraserwood Ct, Cambridge, ON N1S 0B3, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJmbBtKsOJK4gRI9dwjvzpS6A,Phoenix Metal Fabrication,"100 Sheldon Dr Unit 30-32, Cambridge, ON N1R 7S7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJN8V1Wn6MK4gRyTQc2m4gulw,B & D Sheet Metal Inc (Custom Metal Fabricators),"330 Sheldon Dr, Cambridge, ON N1T 1A9, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJLU30Stt3LIgRGI4oaU7hMlo,Ridsdale Metal Products Inc,"175 Samuelson St, Cambridge, ON N1R 1K2, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJIRjaBjmIK4gRTnENu31i_ww,Novatek Welding & Fabricating,"Unit #2, 75 Moorefield St, Cambridge, ON N1T 1S2, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJv_-Nq_WJK4gRRhu2Fo0oYAg,FusionFab Corp.,"680 Bishop St N Unit 2, Cambridge, ON N3H 4V6, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJwVgGW7aJK4gRAny42JauMAQ,Dynamic Metalworks INC.,"266 Rutherford Rd S Unit 24, Brampton, ON L6W 3X3, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJYTc_YyWKK4gRIEPAdCFbPdw,Baumeier Corporation,"1050 Fountain St N, Cambridge, ON N3H 4R7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJ7fX7vPB3LIgRSxEuX-4Ci5U,MACDONALD STEEL LIMITED,"200 Avenue Rd, Cambridge, ON N1R 8H5, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJ3wblnNh3LIgRqfB4G55RHsA,Metal Morphosis Specialty Metals Inc,"427 Elgin St N, Cambridge, ON N1R 8G4, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJVVVVVZaMK4gRCMHUnG9VUtg,Shear Metal Products,"95 Heroux Devtek Dr, Cambridge, ON N3E 0A7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJc2ll1bqJK4gR8oBG6lY4pvs,Dieter's Metal Fabricating,"275 Industrial Rd, Cambridge, ON N1R 8N7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJAQhCMMOJK4gR-fDFQYrRKbw,Rozell Inc,"610 Bishop St N, Cambridge, ON N3H 4V6, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJ7eoOC8iJK4gRvNDslyRlHmE,VeriForm Inc.,"20 Lindsay Rd, Cambridge, ON N1R 7K6, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJf2vaL0OIK4gRa2_f6FbvDuk,JKM Custom Fabricating,"280 Sheldon Dr, Cambridge, ON N1T 1A8, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
ChIJK6rk852JK4gRURvjXGLRyBE,Enhanced metal services,"95 Heroux Devtek Dr, Cambridge, ON N3E 0A7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,metal fabrication,"metal fabrication in Cambridge, Ontario, Canada"
